KH,1,Hoàng Công Bảo,1988-06-12,email3@gmail.com,9123456750,Nam,Hà Nội
KH,31,Lê Đăng Khôi,2004-06-30,email32@gmail.com,9123456780,Nam,Hà Nội
KH,32,Nguyễn Võ Hồng Vân ,2003-06-30,email33@gmail.com,9123456781,Nam,Hà Tây
KH,33,Nguyễn Tri Phương,2002-06-30,email34@gmail.com,9123456782,Nam,Hà Nam
KH,34,Hồ Cẩm Đào,2001-06-30,email35@gmail.com,9123456783,Nam,Hà Bắc
KH,35,Ôn Gia Bảo,2000-06-30,email36@gmail.com,9123456784,Nam,Hà Giang
KH,36,Kim Chính Ân,1999-06-30,email37@gmail.com,9123456785,Nam,Hà Đông
KH,37,Kim Nhật Thành,1998-06-30,email38@gmail.com,9123456786,Nam,Hà Nội
KH,38,Đặng Tiểu Bình,1997-06-30,email39@gmail.com,9123456787,Nam,Hà Tây
KH,39,Đặng Thai Mai,1996-06-30,email40@gmail.com,9123456788,Nam,Hà Nam
KH,40,Tập Cận Bình,1995-06-30,email41@gmail.com,9123456789,Nam,Hà Bắc
KH,41,Lý A Bằng,1994-06-30,email42@gmail.com,9123456790,Nam,Hà Giang
KH,42,Lê Lai,1993-06-30,email43@gmail.com,9123456791,Nam,Hà Đông
KH,43,Tần Doanh Chính,1992-06-30,email44@gmail.com,9123456792,Nam,Hà Nội
KH,44,Ngô Phù Sai,1991-06-30,email45@gmail.com,9123456793,Nam,Hà Tây
KH,45,Câu Tiễn,1990-06-30,email46@gmail.com,9123456794,Nam,Hà Nam
KH,46,Tây Thi,1989-06-30,email47@gmail.com,9123456795,Nữ,Hà Bắc
KH,47,Đát Kỷ,1988-06-30,email48@gmail.com,9123456796,Nữ,Hà Giang
KH,48,Cơ Thiếu Hoàng ,1987-06-30,email49@gmail.com,9123456797,Nữ,Hà Đông
KH,49,Nguyễn Hoàng Hồng Thúy,1986-06-30,email50@gmail.com,9123456798,Nữ,Hà Nội
KH,50,Nguyễn Nhật Anh,1985-06-30,email51@gmail.com,9123456799,Nữ,Hà Tây
TK,1,admin,12345678,,,,
TK,2,account2,12345678,,,,
TK,3,account3,12345678,,,,
TK,4,account4,12345678,,,,
TK,5,account5,12345678,,,,
TK,6,account6,12345678,,,,
TK,7,account7,12345678,,,,
TK,8,account8,12345678,,,,
TK,9,account9,12345678,,,,
TK,10,account10,12345678,,,,
TK,11,account11,12345678,,,,
TK,12,account12,12345678,,,,
TK,13,account13,12345678,,,,
TK,14,account14,12345678,,,,
TK,15,account15,12345678,,,,
TK,16,account16,12345678,,,,
TK,17,account17,12345678,,,,
TK,18,account18,12345678,,,,
TK,19,account19,12345678,,,,
TK,20,account20,12345678,,,,
TK,21,account21,12345678,,,,
TK,22,account22,12345678,,,,
TK,23,account23,12345678,,,,
TK,24,account24,12345678,,,,
TK,25,account25,12345678,,,,
TK,26,account26,12345678,,,,
TK,27,account27,12345678,,,,
TK,28,account28,12345678,,,,
TK,29,account29,12345678,,,,
TK,30,account30,12345678,,,,
TK,31,account31,12345678,,,,
TK,32,account32,12345678,,,,
TK,33,account33,12345678,,,,
TK,34,account34,12345678,,,,
TK,35,account35,12345678,,,,
TK,36,account36,12345678,,,,
TK,37,account37,12345678,,,,
TK,38,account38,12345678,,,,
TK,39,account39,12345678,,,,
TK,40,account40,12345678,,,,
TK,41,account41,12345678,,,,
TK,42,account42,12345678,,,,
TK,43,account43,12345678,,,,
TK,44,account44,12345678,,,,
TK,45,account45,12345678,,,,
TK,46,account46,12345678,,,,
TK,47,account47,12345678,,,,
TK,48,account48,12345678,,,,
TK,49,account49,12345678,,,,
TK,50,account50,12345678,,,,
KM,KM00001,Học sinh sinh viên,2023-01-01,2023-12-31,10,Khuyến mãi dành cho đối tượng học sinh sinh viên,
KM,KM00002,KH Vip,2023-01-01,2023-12-31,10,Khuyến mãi dành cho khách hàng có chi tiêu trên 2000000,
KM,KM00003,KH Super Vip,2023-01-01,2023-12-31,15,Khuyến mãi dành cho khách hàng có chi tiêu trên 500000,
KM,KM00004,Hè sôi động,2023-03-01,2023-06-01,5,giảm giá vé xem phim trong thời gian hè,
KM,KM00005,Thứ 4 vui vẻ,2023-01-01,2023-12-31,20,Giảm giá vé xem phim thứ 4 hàng tuần,
KM,KM00006,Giải trí cuối tháng,2023-01-01,2023-12-31,15,Giảm giá vé xem phim thứ 6 cuối cùng của tháng,
KM,KM00007,Mừng giải phóng,2023-04-15,2023-05-02,10,Mừng ngày giải phóng dân tộc,
KM,KM00008,Ngày hội trẻ em,2023-06-01,2023-06-08,20,Mừng ngày quốc tế thiếu nhi,
KM,KM00009,Combo bỏng nước,2023-01-01,2023-12-31,10,Giảm giá khi mua combo bỏng nước,
PC,PC00001,Classic,100,80000,,,
PC,PC00002,Classic,100,80000,,,
PC,PC00003,Classic,100,80000,,,
PC,PC00004,Classic,100,80000,,,
PC,PC00005,Gold,64,150000,,,
PC,PC00006,Gold,64,150000,,,
PC,PC00007,Platinum,30,250000,,,
PC,PC00008,3D-MAX,50,180000,,,
PH,PH00001,Avatar,Phim hành động,2023-03-01,2023-04-15,1:30:00,/phim/poster/img001.jpg
PH,PH00002,Avengers: End Game,Phim hành động,2023-03-02,2023-04-16,1:31:00,/phim/poster/img002.jpg
PH,PH00003,Avatar: The Way of Water,Phim hành động,2023-03-03,2023-04-17,1:32:00,/phim/poster/img003.jpg
PH,PH00004,Titanic,Phim hành động,2023-03-04,2023-04-18,1:33:00,/phim/poster/img004.jpg
PH,PH00005,Star Wars: Episode VII - The Force Awakens,Phim hành động,2023-03-05,2023-04-19,1:34:00,/phim/poster/img005.jpg
PH,PH00006,Avengers: Infinity War,Phim hành động,2023-03-06,2023-04-20,1:35:00,/phim/poster/img006.jpg
PH,PH00007,Spider-Man: No Way Home,Phim hành động,2023-03-07,2023-04-21,1:36:00,/phim/poster/img007.jpg
PH,PH00008,Jurassic World,Phim hành động,2023-03-08,2023-04-22,1:37:00,/phim/poster/img008.jpg
PH,PH00009,The Lion King,Phim hành động,2023-03-09,2023-04-23,1:38:00,/phim/poster/img009.jpg
PH,PH00010,The Avengers,Phim hành động,2023-03-10,2023-04-24,1:39:00,/phim/poster/img0010.jpg
PH,PH00011,Fast & Furious 7,Phim hành động,2023-03-11,2023-04-25,1:40:00,/phim/poster/img0011.jpg
PH,PH00012,Top Gun: Maverick,Phim hành động,2023-03-12,2023-04-26,1:41:00,/phim/poster/img0012.jpg
PH,PH00013,Frozen II,Phim tình cảm,2023-03-13,2023-04-27,1:42:00,/phim/poster/img0013.jpg
PH,PH00014,Avengers: Age of Ultron,Phim hành động,2023-03-14,2023-04-28,1:43:00,/phim/poster/img0014.jpg
PH,PH00015,Black Panther,Phim hành động,2023-03-15,2023-04-29,1:44:00,/phim/poster/img0015.jpg
PH,PH00016,Harry Potter and the Deathly Hallows: Part 2,Phim hành động,2023-03-16,2023-04-30,1:45:00,/phim/poster/img0016.jpg
PH,PH00017,Star Wars: Episode VIII - The Last Jedi,Phim hành động,2023-03-17,2023-05-01,1:46:00,/phim/poster/img0017.jpg
PH,PH00018,Jurassic World: Fallen Kingdom,Phim hành động,2023-03-18,2023-05-02,1:47:00,/phim/poster/img008.jpg
PH,PH00019,Frozen,Phim tình cảm,2023-03-19,2023-05-03,1:48:00,/phim/poster/img009.jpg
PH,PH00020,Beauty and the Beast,Phim tình cảm,2023-03-20,2023-05-04,1:49:00,/phim/poster/img020.jpg
PH,PH00021,Incredibles 2,Phim hành động,2023-03-21,2023-05-05,1:50:00,/phim/poster/img021.jpg
PH,PH00022,Fast & Furious 8,Phim hành động,2023-03-22,2023-05-06,1:51:00,/phim/poster/img022.jpg
PH,PH00023,Iron Man 3,Phim hành động,2023-03-23,2023-05-07,1:52:00,/phim/poster/img023.jpg
PH,PH00024,Minions,Phim hoạt hình,2023-03-24,2023-05-08,1:53:00,/phim/poster/img024.jpg
PH,PH00025,Captain America: Civil War,Phim hành động,2023-03-25,2023-05-09,1:54:00,/phim/poster/img025.jpg
PH,PH00026,Aquaman,Phim hành động,2023-03-26,2023-05-10,1:55:00,/phim/poster/img026.jpg
PH,PH00027,The Lord of the Rings: The Return of the King,Phim hành động,2023-03-27,2023-05-11,1:56:00,/phim/poster/img027.jpg
PH,PH00028,Spider-Man: Far from Home,Phim hành động,2023-03-28,2023-05-12,1:57:00,/phim/poster/img028.jpg
PH,PH00029,Captain Marvel,Phim hành động,2023-03-29,2023-05-13,1:58:00,/phim/poster/img029.jpg
PH,PH00030,Transformers 3: Dark of the Moon,Phim hành động,2023-03-30,2023-05-14,1:59:00,/phim/poster/img030.jpg
PH,PH00031,Jurassic Park,Phim hành động,2023-03-31,2023-05-15,2:00:00,/phim/poster/img031.jpg
PH,PH00032,Skyfall,Phim hành động,2023-04-01,2023-05-16,2:01:00,/phim/poster/img032.jpg
PH,PH00033,Transformers 4: Age of Extinction,Phim hành động,2023-04-02,2023-05-17,2:02:00,/phim/poster/img033.jpg
PH,PH00034,The Dark Knight Rises,Phim hành động,2023-04-03,2023-05-18,2:03:00,/phim/poster/img034.jpg
PH,PH00035,Joker,Phim hành động,2023-04-04,2023-05-19,2:04:00,/phim/poster/img035.jpg
PH,PH00036,Star Wars: The Rise of Skywalker,Phim hành động,2023-04-05,2023-05-20,2:05:00,/phim/poster/img036.jpg
PH,PH00037,Toy Story 4,Phim hoạt hình,2023-04-06,2023-05-21,2:06:00,/phim/poster/img037.jpg
PH,PH00038,Toy Story 3,Phim hoạt hình,2023-04-07,2023-05-22,2:07:00,/phim/poster/img038.jpg
PH,PH00039,Pirates of the Caribbean: Dead Man's Chest,Phim hành động,2023-04-08,2023-05-23,2:08:00,/phim/poster/img039.jpg
PH,PH00040,The Lion King,Phim hoạt hình,2023-04-09,2023-05-24,2:09:00,/phim/poster/img040.jpg
PH,PH00041,Rogue One: A Star Wars Story,Phim hành động,2023-04-10,2023-05-25,2:10:00,/phim/poster/img041.jpg
PH,PH00042,Aladdin,Phim hành động,2023-04-11,2023-05-26,2:11:00,/phim/poster/img042.jpg
PH,PH00043,Pirates of the Caribbean: On Stranger Tides,Phim hành động,2023-04-12,2023-05-27,2:12:00,/phim/poster/img043.jpg
PH,PH00044,Despicable Me 3,Phim hoạt hình,2023-04-13,2023-05-28,2:13:00,/phim/poster/img044.jpg
PH,PH00045,Finding Dory,Phim hành động,2023-04-14,2023-05-29,2:14:00,/phim/poster/img045.jpg
PH,PH00046,Star Wars: Episode I - The Phantom Menace,Phim hành động,2023-04-15,2023-05-30,2:15:00,/phim/poster/img046.jpg
PH,PH00047,Zootopia,Phim hoạt hình,2023-04-16,2023-05-31,2:16:00,/phim/poster/img047.jpg
PH,PH00048,Alice in Wonderland,Phim hoạt hình,2023-04-17,2023-06-01,2:17:00,/phim/poster/img048.jpg
PH,PH00049,Harry Potter and the Sorcerer's Stone,Phim hành động,2023-04-18,2023-06-02,2:18:00,/phim/poster/img049.jpg
PH,PH00050,The Hobbit: An Unexpected Journey,Phim hành động,2023-04-19,2023-06-03,2:19:00,/phim/poster/img050.jpg
GH,A1,PC00001,A,,,,
GH,A2,PC00001,A,,,,
GH,A3,PC00001,A,,,,
GH,A4,PC00001,A,,,,
GH,A5,PC00001,A,,,,
GH,A6,PC00001,A,,,,
GH,A7,PC00001,A,,,,
GH,A8,PC00001,A,,,,
GH,A9,PC00001,A,,,,
GH,A10,PC00001,A,,,,
GH,B1,PC00001,B,,,,
GH,B2,PC00001,B,,,,
GH,B3,PC00001,B,,,,
GH,B4,PC00001,B,,,,
GH,B5,PC00001,B,,,,
GH,B6,PC00001,B,,,,
GH,B7,PC00001,B,,,,
GH,B8,PC00001,B,,,,
GH,B9,PC00001,B,,,,
GH,B10,PC00001,B,,,,
GH,C1,PC00001,C,,,,
GH,C2,PC00001,C,,,,
GH,C3,PC00001,C,,,,
GH,C4,PC00001,C,,,,
GH,C5,PC00001,C,,,,
GH,C6,PC00001,C,,,,
GH,C7,PC00001,C,,,,
GH,C8,PC00001,C,,,,
GH,C9,PC00001,C,,,,
GH,C10,PC00001,C,,,,
GH,D1,PC00001,D,,,,
GH,D2,PC00001,D,,,,
GH,D3,PC00001,D,,,,
GH,D4,PC00001,D,,,,
GH,D5,PC00001,D,,,,
GH,D6,PC00001,D,,,,
GH,D7,PC00001,D,,,,
GH,D8,PC00001,D,,,,
GH,D9,PC00001,D,,,,
GH,D10,PC00001,D,,,,
GH,E1,PC00001,E,,,,
GH,E2,PC00001,E,,,,
GH,E3,PC00001,E,,,,
GH,E4,PC00001,E,,,,
GH,E5,PC00001,E,,,,
GH,E6,PC00001,E,,,,
GH,E7,PC00001,E,,,,
GH,E8,PC00001,E,,,,
GH,E9,PC00001,E,,,,
GH,E10,PC00001,E,,,,
GH,F1,PC00001,F,,,,
GH,F2,PC00001,F,,,,
GH,F3,PC00001,F,,,,
GH,F4,PC00001,F,,,,
GH,F5,PC00001,F,,,,
GH,F6,PC00001,F,,,,
GH,F7,PC00001,F,,,,
GH,F8,PC00001,F,,,,
GH,F9,PC00001,F,,,,
GH,F10,PC00001,F,,,,
GH,G1,PC00001,G,,,,
GH,G2,PC00001,G,,,,
GH,G3,PC00001,G,,,,
GH,G4,PC00001,G,,,,
GH,G5,PC00001,G,,,,
GH,G6,PC00001,G,,,,
GH,G7,PC00001,G,,,,
GH,G8,PC00001,G,,,,
GH,G9,PC00001,G,,,,
GH,G10,PC00001,G,,,,
GH,H1,PC00001,H,,,,
GH,H2,PC00001,H,,,,
GH,H3,PC00001,H,,,,
GH,H4,PC00001,H,,,,
GH,H5,PC00001,H,,,,
GH,H6,PC00001,H,,,,
GH,H7,PC00001,H,,,,
GH,H8,PC00001,H,,,,
GH,H9,PC00001,H,,,,
GH,H10,PC00001,H,,,,
GH,I1,PC00001,I,,,,
GH,I2,PC00001,I,,,,
GH,I3,PC00001,I,,,,
GH,I4,PC00001,I,,,,
GH,I5,PC00001,I,,,,
GH,I6,PC00001,I,,,,
GH,I7,PC00001,I,,,,
GH,I8,PC00001,I,,,,
GH,I9,PC00001,I,,,,
GH,I10,PC00001,I,,,,
GH,J1,PC00001,J,,,,
GH,J2,PC00001,J,,,,
GH,J3,PC00001,J,,,,
GH,J4,PC00001,J,,,,
GH,J5,PC00001,J,,,,
GH,J6,PC00001,J,,,,
GH,J7,PC00001,J,,,,
GH,J8,PC00001,J,,,,
GH,J9,PC00001,J,,,,
GH,J10,PC00001,J,,,,
GH,A1,PC00002,A,,,,
GH,A2,PC00002,A,,,,
GH,A3,PC00002,A,,,,
GH,A4,PC00002,A,,,,
GH,A5,PC00002,A,,,,
GH,A6,PC00002,A,,,,
GH,A7,PC00002,A,,,,
GH,A8,PC00002,A,,,,
GH,A9,PC00002,A,,,,
GH,A10,PC00002,A,,,,
GH,B1,PC00002,B,,,,
GH,B2,PC00002,B,,,,
GH,B3,PC00002,B,,,,
GH,B4,PC00002,B,,,,
GH,B5,PC00002,B,,,,
GH,B6,PC00002,B,,,,
GH,B7,PC00002,B,,,,
GH,B8,PC00002,B,,,,
GH,B9,PC00002,B,,,,
GH,B10,PC00002,B,,,,
GH,C1,PC00002,C,,,,
GH,C2,PC00002,C,,,,
GH,C3,PC00002,C,,,,
GH,C4,PC00002,C,,,,
GH,C5,PC00002,C,,,,
GH,C6,PC00002,C,,,,
GH,C7,PC00002,C,,,,
GH,C8,PC00002,C,,,,
GH,C9,PC00002,C,,,,
GH,C10,PC00002,C,,,,
GH,D1,PC00002,D,,,,
GH,D2,PC00002,D,,,,
GH,D3,PC00002,D,,,,
GH,D4,PC00002,D,,,,
GH,D5,PC00002,D,,,,
GH,D6,PC00002,D,,,,
GH,D7,PC00002,D,,,,
GH,D8,PC00002,D,,,,
GH,D9,PC00002,D,,,,
GH,D10,PC00002,D,,,,
GH,E1,PC00002,E,,,,
GH,E2,PC00002,E,,,,
GH,E3,PC00002,E,,,,
GH,E4,PC00002,E,,,,
GH,E5,PC00002,E,,,,
GH,E6,PC00002,E,,,,
GH,E7,PC00002,E,,,,
GH,E8,PC00002,E,,,,
GH,E9,PC00002,E,,,,
GH,E10,PC00002,E,,,,
GH,F1,PC00002,F,,,,
GH,F2,PC00002,F,,,,
GH,F3,PC00002,F,,,,
GH,F4,PC00002,F,,,,
GH,F5,PC00002,F,,,,
GH,F6,PC00002,F,,,,
GH,F7,PC00002,F,,,,
GH,F8,PC00002,F,,,,
GH,F9,PC00002,F,,,,
GH,F10,PC00002,F,,,,
GH,G1,PC00002,G,,,,
GH,G2,PC00002,G,,,,
GH,G3,PC00002,G,,,,
GH,G4,PC00002,G,,,,
GH,G5,PC00002,G,,,,
GH,G6,PC00002,G,,,,
GH,G7,PC00002,G,,,,
GH,G8,PC00002,G,,,,
GH,G9,PC00002,G,,,,
GH,G10,PC00002,G,,,,
GH,H1,PC00002,H,,,,
GH,H2,PC00002,H,,,,
GH,H3,PC00002,H,,,,
GH,H4,PC00002,H,,,,
GH,H5,PC00002,H,,,,
GH,H6,PC00002,H,,,,
GH,H7,PC00002,H,,,,
GH,H8,PC00002,H,,,,
GH,H9,PC00002,H,,,,
GH,H10,PC00002,H,,,,
GH,I1,PC00002,I,,,,
GH,I2,PC00002,I,,,,
GH,I3,PC00002,I,,,,
GH,I4,PC00002,I,,,,
GH,I5,PC00002,I,,,,
GH,I6,PC00002,I,,,,
GH,I7,PC00002,I,,,,
GH,I8,PC00002,I,,,,
GH,I9,PC00002,I,,,,
GH,I10,PC00002,I,,,,
GH,J1,PC00002,J,,,,
GH,J2,PC00002,J,,,,
GH,J3,PC00002,J,,,,
GH,J4,PC00002,J,,,,
GH,J5,PC00002,J,,,,
GH,J6,PC00002,J,,,,
GH,J7,PC00002,J,,,,
GH,J8,PC00002,J,,,,
GH,J9,PC00002,J,,,,
GH,J10,PC00002,J,,,,
GH,A1,PC00003,A,,,,
GH,A2,PC00003,A,,,,
GH,A3,PC00003,A,,,,
GH,A4,PC00003,A,,,,
GH,A5,PC00003,A,,,,
GH,A6,PC00003,A,,,,
GH,A7,PC00003,A,,,,
GH,A8,PC00003,A,,,,
GH,A9,PC00003,A,,,,
GH,A10,PC00003,A,,,,
GH,B1,PC00003,B,,,,
GH,B2,PC00003,B,,,,
GH,B3,PC00003,B,,,,
GH,B4,PC00003,B,,,,
GH,B5,PC00003,B,,,,
GH,B6,PC00003,B,,,,
GH,B7,PC00003,B,,,,
GH,B8,PC00003,B,,,,
GH,B9,PC00003,B,,,,
GH,B10,PC00003,B,,,,
GH,C1,PC00003,C,,,,
GH,C2,PC00003,C,,,,
GH,C3,PC00003,C,,,,
GH,C4,PC00003,C,,,,
GH,C5,PC00003,C,,,,
GH,C6,PC00003,C,,,,
GH,C7,PC00003,C,,,,
GH,C8,PC00003,C,,,,
GH,C9,PC00003,C,,,,
GH,C10,PC00003,C,,,,
GH,D1,PC00003,D,,,,
GH,D2,PC00003,D,,,,
GH,D3,PC00003,D,,,,
GH,D4,PC00003,D,,,,
GH,D5,PC00003,D,,,,
GH,D6,PC00003,D,,,,
GH,D7,PC00003,D,,,,
GH,D8,PC00003,D,,,,
GH,D9,PC00003,D,,,,
GH,D10,PC00003,D,,,,
GH,E1,PC00003,E,,,,
GH,E2,PC00003,E,,,,
GH,E3,PC00003,E,,,,
GH,E4,PC00003,E,,,,
GH,E5,PC00003,E,,,,
GH,E6,PC00003,E,,,,
GH,E7,PC00003,E,,,,
GH,E8,PC00003,E,,,,
GH,E9,PC00003,E,,,,
GH,E10,PC00003,E,,,,
GH,F1,PC00003,F,,,,
GH,F2,PC00003,F,,,,
GH,F3,PC00003,F,,,,
GH,F4,PC00003,F,,,,
GH,F5,PC00003,F,,,,
GH,F6,PC00003,F,,,,
GH,F7,PC00003,F,,,,
GH,F8,PC00003,F,,,,
GH,F9,PC00003,F,,,,
GH,F10,PC00003,F,,,,
GH,G1,PC00003,G,,,,
GH,G2,PC00003,G,,,,
GH,G3,PC00003,G,,,,
GH,G4,PC00003,G,,,,
GH,G5,PC00003,G,,,,
GH,G6,PC00003,G,,,,
GH,G7,PC00003,G,,,,
GH,G8,PC00003,G,,,,
GH,G9,PC00003,G,,,,
GH,G10,PC00003,G,,,,
GH,H1,PC00003,H,,,,
GH,H2,PC00003,H,,,,
GH,H3,PC00003,H,,,,
GH,H4,PC00003,H,,,,
GH,H5,PC00003,H,,,,
GH,H6,PC00003,H,,,,
GH,H7,PC00003,H,,,,
GH,H8,PC00003,H,,,,
GH,H9,PC00003,H,,,,
GH,H10,PC00003,H,,,,
GH,I1,PC00003,I,,,,
GH,I2,PC00003,I,,,,
GH,I3,PC00003,I,,,,
GH,I4,PC00003,I,,,,
GH,I5,PC00003,I,,,,
GH,I6,PC00003,I,,,,
GH,I7,PC00003,I,,,,
GH,I8,PC00003,I,,,,
GH,I9,PC00003,I,,,,
GH,I10,PC00003,I,,,,
GH,J1,PC00003,J,,,,
GH,J2,PC00003,J,,,,
GH,J3,PC00003,J,,,,
GH,J4,PC00003,J,,,,
GH,J5,PC00003,J,,,,
GH,J6,PC00003,J,,,,
GH,J7,PC00003,J,,,,
GH,J8,PC00003,J,,,,
GH,J9,PC00003,J,,,,
GH,J10,PC00003,J,,,,
GH,A1,PC00004,A,,,,
GH,A2,PC00004,A,,,,
GH,A3,PC00004,A,,,,
GH,A4,PC00004,A,,,,
GH,A5,PC00004,A,,,,
GH,A6,PC00004,A,,,,
GH,A7,PC00004,A,,,,
GH,A8,PC00004,A,,,,
GH,A9,PC00004,A,,,,
GH,A10,PC00004,A,,,,
GH,B1,PC00004,B,,,,
GH,B2,PC00004,B,,,,
GH,B3,PC00004,B,,,,
GH,B4,PC00004,B,,,,
GH,B5,PC00004,B,,,,
GH,B6,PC00004,B,,,,
GH,B7,PC00004,B,,,,
GH,B8,PC00004,B,,,,
GH,B9,PC00004,B,,,,
GH,B10,PC00004,B,,,,
GH,C1,PC00004,C,,,,
GH,C2,PC00004,C,,,,
GH,C3,PC00004,C,,,,
GH,C4,PC00004,C,,,,
GH,C5,PC00004,C,,,,
GH,C6,PC00004,C,,,,
GH,C7,PC00004,C,,,,
GH,C8,PC00004,C,,,,
GH,C9,PC00004,C,,,,
GH,C10,PC00004,C,,,,
GH,D1,PC00004,D,,,,
GH,D2,PC00004,D,,,,
GH,D3,PC00004,D,,,,
GH,D4,PC00004,D,,,,
GH,D5,PC00004,D,,,,
GH,D6,PC00004,D,,,,
GH,D7,PC00004,D,,,,
GH,D8,PC00004,D,,,,
GH,D9,PC00004,D,,,,
GH,D10,PC00004,D,,,,
GH,E1,PC00004,E,,,,
GH,E2,PC00004,E,,,,
GH,E3,PC00004,E,,,,
GH,E4,PC00004,E,,,,
GH,E5,PC00004,E,,,,
GH,E6,PC00004,E,,,,
GH,E7,PC00004,E,,,,
GH,E8,PC00004,E,,,,
GH,E9,PC00004,E,,,,
GH,E10,PC00004,E,,,,
GH,F1,PC00004,F,,,,
GH,F2,PC00004,F,,,,
GH,F3,PC00004,F,,,,
GH,F4,PC00004,F,,,,
GH,F5,PC00004,F,,,,
GH,F6,PC00004,F,,,,
GH,F7,PC00004,F,,,,
GH,F8,PC00004,F,,,,
GH,F9,PC00004,F,,,,
GH,F10,PC00004,F,,,,
GH,G1,PC00004,G,,,,
GH,G2,PC00004,G,,,,
GH,G3,PC00004,G,,,,
GH,G4,PC00004,G,,,,
GH,G5,PC00004,G,,,,
GH,G6,PC00004,G,,,,
GH,G7,PC00004,G,,,,
GH,G8,PC00004,G,,,,
GH,G9,PC00004,G,,,,
GH,G10,PC00004,G,,,,
GH,H1,PC00004,H,,,,
GH,H2,PC00004,H,,,,
GH,H3,PC00004,H,,,,
GH,H4,PC00004,H,,,,
GH,H5,PC00004,H,,,,
GH,H6,PC00004,H,,,,
GH,H7,PC00004,H,,,,
GH,H8,PC00004,H,,,,
GH,H9,PC00004,H,,,,
GH,H10,PC00004,H,,,,
GH,I1,PC00004,I,,,,
GH,I2,PC00004,I,,,,
GH,I3,PC00004,I,,,,
GH,I4,PC00004,I,,,,
GH,I5,PC00004,I,,,,
GH,I6,PC00004,I,,,,
GH,I7,PC00004,I,,,,
GH,I8,PC00004,I,,,,
GH,I9,PC00004,I,,,,
GH,I10,PC00004,I,,,,
GH,J1,PC00004,J,,,,
GH,J2,PC00004,J,,,,
GH,J3,PC00004,J,,,,
GH,J4,PC00004,J,,,,
GH,J5,PC00004,J,,,,
GH,J6,PC00004,J,,,,
GH,J7,PC00004,J,,,,
GH,J8,PC00004,J,,,,
GH,J9,PC00004,J,,,,
GH,J10,PC00004,J,,,,
GH,A1,PC00005,A,,,,
GH,A2,PC00005,A,,,,
GH,A3,PC00005,A,,,,
GH,A4,PC00005,A,,,,
GH,A5,PC00005,A,,,,
GH,A6,PC00005,A,,,,
GH,A7,PC00005,A,,,,
GH,A8,PC00005,A,,,,
GH,B1,PC00005,B,,,,
